article_id,probability
417,0.8801491260528564
418,0.2857465147972107
419,0.4451754689216614
420,0.7582390308380127
421,0.9039883613586426
422,0.23992782831192017
423,0.7175360918045044
424,0.9294729828834534
425,0.013200405985116959
426,0.743586540222168
427,0.026713695377111435
428,0.8700688481330872
429,0.016793977469205856
430,0.6432088017463684
431,0.253025621175766
432,0.7322604060173035
433,0.2557235360145569
434,0.9402662515640259
435,0.033652935177087784
436,0.9051380157470703
437,0.9159122109413147
438,0.9394586086273193
439,0.8969243764877319
440,0.07407680153846741
441,0.8346218466758728
442,0.8329768180847168
443,0.541223406791687
444,0.8257125616073608
445,0.828629732131958
446,0.7914893627166748
447,0.09293685853481293
448,0.9204477071762085
449,0.7620358467102051
450,0.937574565410614
451,0.8858132362365723
452,0.23509910702705383
453,0.848564624786377
454,0.6899803280830383
455,0.8691242933273315
456,0.03843816742300987
457,0.8372806906700134
458,0.8104827404022217
459,0.43264240026474
460,0.9214867353439331
461,0.8655083179473877
462,0.02664719894528389
463,0.7836618423461914
464,0.04195038601756096
465,0.881240725517273
466,0.7738595604896545
467,0.8605222702026367
468,0.7840059399604797
469,0.8677135109901428
470,0.9188914895057678
471,0.8480997681617737
472,0.024617014452815056
473,0.4735693335533142
474,0.8923444747924805
475,0.8127720355987549
476,0.38942620158195496
477,0.8588634133338928
478,0.9477571249008179
479,0.9043897390365601
480,0.7959846258163452
481,0.12917272746562958
482,0.8611359596252441
483,0.8357668519020081
484,0.03717077150940895
485,0.03607502207159996
486,0.7805125117301941
487,0.910615861415863
488,0.10343415290117264
489,0.03910817205905914
490,0.014227581210434437
491,0.7778290510177612
492,0.900977611541748
493,0.03935185819864273
494,0.014935450628399849
495,0.8022243976593018
496,0.9178361892700195
497,0.11937491595745087
498,0.8780534267425537
499,0.8629286289215088
500,0.01820569671690464
501,0.030236095190048218
502,0.8643962740898132
503,0.6305081844329834
504,0.9198543429374695
505,0.07546935975551605
506,0.8665780425071716
507,0.3022567331790924
508,0.7202532887458801
509,0.7973746657371521
510,0.914246141910553
511,0.03650712966918945
512,0.07732141017913818
513,0.9368950724601746
514,0.08453407138586044
515,0.018022527918219566
516,0.38942620158195496
517,0.743590772151947
518,0.9226566553115845
519,0.7928335070610046
520,0.9340722560882568
521,0.016049044206738472
522,0.2683848440647125
523,0.623683750629425
524,0.8960031270980835
525,0.8718531131744385
526,0.9148579835891724
527,0.9450985789299011
528,0.029811326414346695
529,0.33666691184043884
530,0.07794740796089172
531,0.6998375654220581
532,0.2824331820011139
533,0.9008677005767822
534,0.8899632692337036
535,0.015951598063111305
536,0.7352870106697083
537,0.9284405708312988
538,0.8548828363418579
539,0.8461233973503113
540,0.20581135153770447
541,0.3554317355155945
542,0.0724705308675766
543,0.01700969599187374
544,0.905109167098999
545,0.9451150894165039
546,0.013630460947751999
547,0.9430617690086365
548,0.9265913963317871
549,0.9477101564407349
550,0.66191166639328
551,0.021509738638997078
552,0.8666201829910278
553,0.9437912106513977
554,0.8853812217712402
555,0.9261559247970581
556,0.02201475389301777
557,0.7039912343025208
558,0.8672633171081543
559,0.9339808821678162
560,0.7545791268348694
561,0.6403582096099854
562,0.5574460029602051
563,0.7559514045715332
564,0.5330454707145691
565,0.7843830585479736
566,0.33511635661125183
567,0.12804840505123138
568,0.3090742826461792
569,0.020030099898576736
570,0.05647415295243263
571,0.01699516735970974
572,0.03495645150542259
573,0.9169986248016357
574,0.04317492991685867
575,0.7168388962745667
576,0.815058171749115
577,0.45849019289016724
578,0.07545392215251923
579,0.9216979146003723
580,0.5546464920043945
581,0.01960461586713791
582,0.8983893394470215
583,0.8001000881195068
584,0.8495213389396667
585,0.8926776647567749
586,0.06629647314548492
587,0.07047323882579803
588,0.6379207372665405
589,0.020796332508325577
590,0.7726737260818481
591,0.8139517307281494
592,0.028665872290730476
593,0.9225159287452698
594,0.8228742480278015
595,0.030512630939483643
596,0.5837044715881348
597,0.011844879947602749
598,0.6028826236724854
599,0.01844717189669609
600,0.16995279490947723
601,0.9114848971366882
602,0.8016282320022583
603,0.8535367846488953
604,0.9159175157546997
605,0.7120122909545898
606,0.8516519069671631
607,0.8838012218475342
608,0.8682735562324524
609,0.8479344844818115
610,0.773967981338501
611,0.7973726987838745
612,0.9360302090644836
613,0.8403662443161011
614,0.8040308356285095
615,0.9434373378753662
616,0.10829292982816696
617,0.029110897332429886
618,0.8766181468963623
619,0.8909205198287964
620,0.06300678849220276
621,0.4451754689216614
622,0.9190642237663269
623,0.9000727534294128
624,0.887734591960907
625,0.8832768797874451
626,0.03645605966448784
627,0.017748206853866577
628,0.909845769405365
629,0.927538275718689
630,0.7912843823432922
631,0.11797422915697098
632,0.10866355150938034
633,0.016774317249655724
634,0.4236264228820801
635,0.2727468013763428
636,0.899511992931366
637,0.7787702083587646
638,0.9352683424949646
639,0.3091714680194855
640,0.7376239895820618
641,0.9036798477172852
642,0.12804840505123138
643,0.9292557239532471
644,0.855604887008667
645,0.6999807357788086
646,0.014155706390738487
647,0.9415029883384705
648,0.9393568634986877
649,0.9198996424674988
650,0.908209502696991
651,0.8582863211631775
652,0.11678791046142578
653,0.021885138005018234
654,0.025200139731168747
655,0.8611529469490051
656,0.03681199252605438
657,0.8621689081192017
658,0.8228758573532104
659,0.3368009328842163
660,0.013601373881101608
661,0.03070058859884739
662,0.5945742130279541
663,0.011265733279287815
664,0.47867900133132935
665,0.6974658370018005
666,0.6237978935241699
667,0.10085222125053406
668,0.04177942872047424
669,0.7084854245185852
670,0.9031544923782349
671,0.601905345916748
672,0.6155996918678284
673,0.9314128756523132
674,0.01882791332900524
675,0.4871078431606293
676,0.9098814129829407
677,0.05911923572421074
678,0.9153757095336914
679,0.7087126970291138
680,0.5994613766670227
681,0.7533064484596252
682,0.8916502594947815
683,0.13814546167850494
684,0.9334560036659241
685,0.42676565051078796
686,0.8223066926002502
687,0.9294729828834534
688,0.9327327013015747
689,0.9413306713104248
690,0.2820129990577698
691,0.027554631233215332
692,0.17606915533542633
693,0.39438825845718384
694,0.03096538968384266
695,0.18613506853580475
696,0.1929423063993454
697,0.9509758353233337
698,0.4787198007106781
699,0.2723812758922577
700,0.9143949151039124
701,0.8580721616744995
702,0.3966095745563507
703,0.017996327951550484
704,0.11214993894100189
705,0.8766075372695923
706,0.928135335445404
707,0.6781308650970459
708,0.24239249527454376
709,0.834701657295227
710,0.898434579372406
711,0.6203766465187073
712,0.038930073380470276
713,0.7753514647483826
714,0.030972467735409737
715,0.9296325445175171
716,0.7532505989074707
717,0.12921802699565887
718,0.025661928579211235
719,0.04445474222302437
720,0.6784225702285767
721,0.9152317643165588
722,0.9194402694702148
723,0.7812156677246094
724,0.7541989684104919
725,0.912283182144165
726,0.20670126378536224
727,0.038521748036146164
728,0.1942804753780365
729,0.8813931941986084
730,0.9054471850395203
731,0.049947626888751984
732,0.903168261051178
733,0.87062007188797
734,0.9182425141334534
735,0.04005938395857811
736,0.8272802233695984
737,0.7226564884185791
738,0.6186851859092712
739,0.8031867742538452
740,0.27777209877967834
741,0.6382320523262024
742,0.24059058725833893
743,0.9178023338317871
744,0.8907323479652405
745,0.030124139040708542
746,0.920767068862915
747,0.05553888529539108
748,0.740707278251648
749,0.030841846019029617
750,0.8522956371307373
751,0.021238775923848152
752,0.8244927525520325
753,0.040556374937295914
754,0.39187881350517273
755,0.867341160774231
756,0.2273181676864624
757,0.5185298919677734
758,0.12512508034706116
759,0.2985698878765106
760,0.8808107972145081
761,0.6381564736366272
762,0.9312793016433716
763,0.9334638118743896
764,0.9121750593185425
765,0.9182677268981934
766,0.9052637815475464
767,0.6506115794181824
768,0.02502785436809063
769,0.85817551612854
770,0.4451754689216614
771,0.8038489818572998
772,0.015719769522547722
773,0.02209053747355938
774,0.45915117859840393
775,0.3583061397075653
776,0.49543553590774536
777,0.8696474432945251
778,0.934759795665741
779,0.31603261828422546
780,0.9103574752807617
781,0.9179234504699707
782,0.1566210836172104
783,0.8878493905067444
784,0.9251407384872437
785,0.5877342820167542
786,0.8019659519195557
787,0.9284366369247437
788,0.8022214770317078
789,0.1965368390083313
790,0.3960352838039398
791,0.03620108589529991
792,0.27040931582450867
793,0.8901905417442322
794,0.03134206309914589
795,0.4892168343067169
796,0.04261748492717743
797,0.042096786201000214
798,0.5396685600280762
799,0.906210720539093
800,0.3002663552761078
801,0.6979878544807434
802,0.5662351846694946
803,0.8424459099769592
804,0.8936786651611328
805,0.303406685590744
806,0.8980059623718262
807,0.04103481397032738
808,0.8281612992286682
809,0.017020871862769127
810,0.9113872647285461
811,0.7928516268730164
812,0.8963499069213867
813,0.9107366800308228
814,0.9362736344337463
815,0.4682503342628479
816,0.5974358320236206
817,0.9239771366119385
818,0.7773644924163818
819,0.028585780411958694
820,0.9123495817184448
821,0.01986141875386238
822,0.534336268901825
823,0.9125062823295593
824,0.35214024782180786
825,0.9189156293869019
826,0.03961004316806793
827,0.118949756026268
828,0.14592772722244263
829,0.8891615867614746
830,0.8473272323608398
831,0.3583061397075653
832,0.8190935850143433
833,0.9007127285003662
834,0.8875439167022705
835,0.7587782144546509
836,0.9065609574317932
837,0.047397490590810776
838,0.8899447917938232
839,0.02953697368502617
840,0.021937796846032143
841,0.7677347660064697
842,0.9166050553321838
843,0.7714737057685852
844,0.9139118790626526
845,0.2351662814617157
846,0.05884945020079613
847,0.10527690500020981
848,0.8843019008636475
849,0.02764795906841755
850,0.87770676612854
851,0.8669307827949524
852,0.07990897446870804
853,0.7545461654663086
854,0.010954729281365871
855,0.8239695429801941
856,0.7936716675758362
857,0.8914066553115845
858,0.9305828809738159
859,0.9011853337287903
860,0.7057569026947021
861,0.8460274338722229
862,0.018693169578909874
863,0.7392668724060059
864,0.9026214480400085
865,0.1992422491312027
866,0.013688614591956139
867,0.05998114496469498
868,0.9192358255386353
869,0.9415029883384705
870,0.923087477684021
871,0.6985003352165222
872,0.8934534788131714
873,0.1992422491312027
874,0.4389383792877197
875,0.842900812625885
876,0.033217303454875946
877,0.6565412878990173
878,0.01986141875386238
879,0.09328017383813858
880,0.8194677829742432
881,0.9195199608802795
882,0.9094693660736084
883,0.9417461156845093
884,0.7036802768707275
885,0.861906886100769
886,0.9037637710571289
887,0.8160611987113953
888,0.08335061371326447
889,0.901775598526001
890,0.946803092956543
891,0.15279220044612885
892,0.9382870197296143
893,0.47867900133132935
894,0.011242535896599293
895,0.8897687196731567
896,0.11844876408576965
897,0.9400957822799683
898,0.9319473505020142
899,0.022219786420464516
900,0.9084150791168213
901,0.03607502207159996
902,0.8920292258262634
903,0.3676117956638336
904,0.48451724648475647
905,0.11909084767103195
906,0.8721415400505066
907,0.01986141875386238
908,0.9178146123886108
909,0.9275172352790833
910,0.7165834307670593
911,0.06809498369693756
912,0.7079031467437744
913,0.8001000881195068
914,0.9045175313949585
915,0.0621151477098465
916,0.9527137875556946
917,0.021596020087599754
918,0.9076864123344421
919,0.011279919184744358
920,0.024334616959095
921,0.9419729113578796
922,0.46412962675094604
923,0.014997705817222595
924,0.7600878477096558
925,0.022160688415169716
926,0.9455434679985046
927,0.13044175505638123
928,0.8356693983078003
929,0.9240288138389587
930,0.32121890783309937
931,0.03421944007277489
932,0.4582371413707733
933,0.4653376340866089
934,0.026916975155472755
935,0.3721475303173065
936,0.6036431789398193
937,0.8897044658660889
938,0.7687866687774658
939,0.9293955564498901
940,0.9130638837814331
941,0.23998190462589264
942,0.20542697608470917
943,0.9129364490509033
944,0.8868148922920227
945,0.7605686783790588
946,0.9349467754364014
947,0.021978771314024925
948,0.9331103563308716
949,0.11213627457618713
950,0.9055328369140625
951,0.6724236607551575
952,0.8053720593452454
953,0.8027183413505554
954,0.03542342036962509
955,0.023431409150362015
956,0.012520230375230312
957,0.9261065125465393
958,0.9304915070533752
959,0.034241922199726105
960,0.27845725417137146
961,0.49535977840423584
962,0.023106049746274948
963,0.8378146886825562
964,0.4719630777835846
965,0.8144841194152832
966,0.8001000881195068
967,0.10431116074323654
968,0.014387786388397217
969,0.911175012588501
970,0.9127745628356934
971,0.7730724811553955
972,0.13001622259616852
973,0.9182425141334534
974,0.9085327386856079
975,0.06370768696069717
976,0.9009985327720642
977,0.554243803024292
978,0.23706123232841492
979,0.315754771232605
980,0.02544494904577732
981,0.031100988388061523
982,0.8033316731452942
983,0.013347722589969635
984,0.043976791203022
985,0.8232754468917847
986,0.9077551364898682
987,0.9290695786476135
988,0.04572606086730957
989,0.8228742480278015
990,0.43515709042549133
991,0.7600183486938477
992,0.32624801993370056
993,0.2375960499048233
994,0.24476714432239532
995,0.9258340001106262
996,0.4365120828151703
997,0.844860315322876
998,0.06884381175041199
999,0.055842023342847824
1000,0.8840583562850952
1001,0.0346573144197464
1002,0.5837044715881348
1003,0.3839731514453888
1004,0.06101871281862259
1005,0.07077093422412872
1006,0.013058476150035858
1007,0.034381408244371414
1008,0.1543114185333252
1009,0.8568894863128662
1010,0.29507702589035034
1011,0.7543908953666687
1012,0.9033117294311523
1013,0.9002553224563599
1014,0.8200702667236328
1015,0.026292838156223297
1016,0.13735759258270264
1017,0.2805868983268738
1018,0.799095869064331
1019,0.023314205929636955
1020,0.8055202960968018
1021,0.33877134323120117
1022,0.0727074071764946
1023,0.8822713494300842
1024,0.5056260228157043
1025,0.944298505783081
1026,0.12317275255918503
1027,0.10431116074323654
1028,0.05905648320913315
1029,0.8881984353065491
1030,0.8540306091308594
1031,0.9236825704574585
1032,0.9101958274841309
1033,0.8367887139320374
1034,0.6913145780563354
1035,0.9307196736335754
1036,0.11972978711128235
1037,0.8986364006996155
1038,0.08997727930545807
1039,0.7917252779006958
1040,0.5700163245201111
1041,0.7711132764816284
1042,0.03898332267999649
1043,0.028489066287875175
1044,0.8858367204666138
1045,0.22524912655353546
1046,0.015085275284945965
1047,0.8863021731376648
1048,0.778831958770752
1049,0.02421812154352665
1050,0.7747213244438171
1051,0.6372076272964478
1052,0.9124202132225037
1053,0.015474903397262096
1054,0.014269096776843071
1055,0.8384647369384766
1056,0.6562585234642029
1057,0.8758174180984497
1058,0.43515968322753906
1059,0.8581591844558716
1060,0.7296620607376099
1061,0.9150567650794983
1062,0.24648599326610565
1063,0.7025251984596252
1064,0.04153035581111908
1065,0.22590461373329163
1066,0.9240541458129883
1067,0.9449971914291382
1068,0.10282248258590698
1069,0.03364814445376396
1070,0.9132406711578369
1071,0.7725101113319397
1072,0.016062617301940918
1073,0.8978665471076965
1074,0.7001912593841553
1075,0.21326223015785217
1076,0.02398570626974106
1077,0.026916975155472755
1078,0.7846642136573792
1079,0.8946912288665771
1080,0.9106580018997192
1081,0.10477478057146072
1082,0.2032177746295929
1083,0.021341880783438683
1084,0.02630220726132393
1085,0.8172206282615662
1086,0.8187962174415588
1087,0.8619502782821655
1088,0.05059443786740303
1089,0.7907508015632629
1090,0.44549649953842163
1091,0.6947126388549805
1092,0.011380000039935112
1093,0.930112361907959
1094,0.05537377670407295
1095,0.9225678443908691
1096,0.01625942252576351
1097,0.017652498558163643
1098,0.9108994603157043
1099,0.029591482132673264
1100,0.8224143385887146
1101,0.8037529587745667
1102,0.039136338979005814
1103,0.7541149854660034
1104,0.4031800627708435
1105,0.027226092293858528
1106,0.9415029883384705
1107,0.8589205741882324
1108,0.7798824906349182
1109,0.5334597229957581
1110,0.2180275022983551
1111,0.0850113183259964
1112,0.7007536888122559
1113,0.5396175980567932
1114,0.6147910952568054
1115,0.03187341243028641
1116,0.29824426770210266
1117,0.14901041984558105
1118,0.8456562161445618
1119,0.027180802077054977
1120,0.9235702157020569
1121,0.907017171382904
1122,0.2917618453502655
1123,0.024814805015921593
1124,0.03365292027592659
1125,0.8589191436767578
1126,0.01784822903573513
1127,0.5129932761192322
1128,0.04317492991685867
1129,0.9187647700309753
1130,0.8669787645339966
1131,0.9182425141334534
1132,0.38942620158195496
1133,0.7213110327720642
1134,0.8002365231513977
1135,0.016844376921653748
1136,0.10207980126142502
1137,0.9041132926940918
1138,0.036436282098293304
1139,0.9101827144622803
1140,0.7474426627159119
1141,0.2566252648830414
1142,0.02929879166185856
1143,0.8838346600532532
1144,0.9331966042518616
1145,0.8994072675704956
1146,0.8929948806762695
1147,0.4613085389137268
1148,0.04992770776152611
1149,0.9418465495109558
1150,0.9188914895057678
1151,0.9090102910995483
1152,0.030236095190048218
1153,0.9182425141334534
1154,0.8904358148574829
1155,0.9311547875404358
1156,0.9309970140457153
1157,0.9255563616752625
1158,0.6424991488456726
1159,0.2032177746295929
1160,0.9340554475784302
1161,0.4022352993488312
1162,0.9415029883384705
1163,0.7763775587081909
1164,0.3109075129032135
1165,0.9402568936347961
1166,0.9106629490852356
1167,0.36728566884994507
1168,0.04781331494450569
1169,0.0346573144197464
1170,0.9109960198402405
1171,0.9031744003295898
1172,0.6378911733627319
1173,0.9262419939041138
1174,0.9282023906707764
1175,0.93578040599823
1176,0.9352450966835022
1177,0.42605704069137573
1178,0.835354745388031
1179,0.7078685164451599
1180,0.03524395450949669
1181,0.8746662139892578
1182,0.740707278251648
1183,0.02055245079100132
1184,0.02423306368291378
1185,0.10793039947748184
1186,0.9354808926582336
1187,0.8934634923934937
1188,0.10316198319196701
1189,0.948646068572998
1190,0.9291435480117798
1191,0.12433348596096039
1192,0.14313381910324097
1193,0.9299319982528687
1194,0.029954995959997177
1195,0.09816849231719971
1196,0.1992422491312027
1197,0.10445591062307358
1198,0.9019038677215576
1199,0.9185891151428223
1200,0.9212213158607483
1201,0.019195714965462685
1202,0.9422723650932312
1203,0.8339126110076904
1204,0.7165936231613159
1205,0.908818781375885
1206,0.712439775466919
1207,0.3583061397075653
1208,0.6304150223731995
1209,0.12276279181241989
1210,0.8597882390022278
1211,0.7492369413375854
1212,0.15767644345760345
1213,0.6257070302963257
1214,0.6948072910308838
1215,0.9345226287841797
1216,0.9359835982322693
1217,0.8936177492141724
1218,0.8967069387435913
1219,0.12804840505123138
1220,0.5708954930305481
1221,0.7794383764266968
1222,0.16631954908370972
1223,0.917935848236084
1224,0.9093979597091675
1225,0.887488603591919
1226,0.053810641169548035
1227,0.023574410006403923
1228,0.1341877579689026
1229,0.9346200823783875
1230,0.2214675396680832
1231,0.9211595058441162
1232,0.06516988575458527
1233,0.026916975155472755
1234,0.668954074382782
1235,0.9239964485168457
1236,0.018452955409884453
1237,0.9175447821617126
1238,0.7939994931221008
1239,0.6773215532302856
1240,0.8396191596984863
1241,0.4349387288093567
1242,0.025884877890348434
1243,0.025443466380238533
1244,0.8215600848197937
1245,0.7499362826347351
1246,0.7823302149772644
1247,0.9175271987915039
1248,0.9359352588653564
1249,0.8336442112922668
1250,0.930743932723999
1251,0.9076964259147644
1252,0.04730415716767311
1253,0.05133594945073128
1254,0.9401618242263794
1255,0.9138717651367188
1256,0.7762371897697449
